<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
APT,D,20170112,000000,23.327,23.569,23.327,23.327,4300,0
APT,D,20170113,000000,23.72,23.72,23.278,23.327,8127,0
APT,D,20170116,000000,23.446,23.446,23.286,23.327,2670,0
APT,D,20170117,000000,23.367,23.367,22.926,23.286,69249,0
APT,D,20170118,000000,23.286,23.543,23.084,23.424,2060,0
APT,D,20170119,000000,23.543,23.543,23.126,23.126,995,0
APT,D,20170120,000000,23.126,23.237,22.691,23.237,3020,0
APT,D,20170123,000000,23.165,24.333,22.926,24.252,171035,0
APT,D,20170124,000000,24.131,25.088,24.131,25.017,21920,0
APT,D,20170125,000000,25.096,25.498,25.096,25.498,98766,0
APT,D,20170126,000000,25.659,26.544,25.587,26.142,97401,0
APT,D,20170127,000000,26.19,26.923,26.19,26.923,378084,0
APT,D,20170130,000000,27.108,27.67,26.784,26.784,266755,0
APT,D,20170131,000000,26.947,27.349,26.93,26.954,55416,0
APT,D,20170201,000000,27.124,27.349,26.954,27.082,6454,0
APT,D,20170202,000000,27.349,28.04,27.349,27.984,6493,0
APT,D,20170203,000000,27.991,27.991,27.59,27.59,5466,0
APT,D,20170206,000000,27.599,27.599,26.568,26.568,6649,0
APT,D,20170207,000000,26.923,26.93,25.78,26.544,35473,0
APT,D,20170208,000000,26.624,27.341,26.544,27.341,69959,0
APT,D,20170209,000000,27.349,27.551,26.706,27.389,8120,0
APT,D,20170210,000000,27.116,27.534,27.108,27.228,25945,0
APT,D,20170213,000000,27.349,27.349,26.947,27.148,5005,0
APT,D,20170214,000000,27.349,27.349,26.552,26.713,11638,0
APT,D,20170215,000000,26.947,27.349,26.905,27.349,31364,0
APT,D,20170216,000000,27.349,27.469,26.947,27.341,7303,0
APT,D,20170217,000000,27.341,27.349,26.987,26.987,8567,0
APT,D,20170220,000000,26.987,27.059,26.825,27.059,2613,0
APT,D,20170221,000000,27.067,27.431,27.026,27.421,54146,0
APT,D,20170222,000000,27.349,27.412,27.148,27.187,10355,0
APT,D,20170223,000000,27.187,27.349,27.067,27.268,17908,0
APT,D,20170224,000000,27.349,27.349,26.722,26.937,7852,0
APT,D,20170227,000000,26.93,26.947,26.784,26.937,2643,0
APT,D,20170228,000000,26.842,27.349,26.842,27.349,9750,0
APT,D,20170301,000000,27.421,28.876,27.034,28.555,130407,0
APT,D,20170302,000000,28.757,29.335,28.757,29.288,41827,0
APT,D,20170303,000000,29.328,29.328,29.036,29.046,2271,0
APT,D,20170306,000000,29.199,29.328,29.046,29.118,33891,0
APT,D,20170307,000000,29.199,29.359,29.135,29.359,17797,0
APT,D,20170308,000000,29.424,29.432,27.573,28.314,54698,0
APT,D,20170309,000000,28.234,28.958,26.947,27.116,53193,0
APT,D,20170310,000000,27.124,27.736,27.124,27.389,4220,0
APT,D,20170313,000000,28.958,28.958,27.823,27.911,6834,0
APT,D,20170314,000000,28.073,28.249,28.073,28.249,3565,0
APT,D,20170315,000000,28.716,28.716,27.815,28.153,3131,0
APT,D,20170316,000000,28.113,28.675,28.081,28.675,2761,0
APT,D,20170317,000000,28.484,28.716,28.274,28.274,15966,0
APT,D,20170320,000000,28.136,28.95,28.136,28.353,2108,0
APT,D,20170321,000000,28.353,28.95,28.353,28.516,18462,0
APT,D,20170322,000000,28.474,28.474,28.153,28.353,2898,0
APT,D,20170323,000000,28.179,28.933,28.179,28.933,3171,0
APT,D,20170324,000000,28.933,28.933,28.201,28.636,14162,0
APT,D,20170327,000000,28.636,28.853,28.484,28.675,794,0
APT,D,20170328,000000,28.234,28.363,27.991,28.113,8469,0
APT,D,20170329,000000,28.008,28.555,27.438,27.717,4755,0
APT,D,20170330,000000,28.145,28.16,27.751,27.751,63491,0
APT,D,20170331,000000,27.717,28.274,27.516,28.113,1751,0
APT,D,20170403,000000,28.274,28.274,28.129,28.274,1717,0
APT,D,20170404,000000,28.314,28.314,28.113,28.153,3019,0
APT,D,20170405,000000,28.153,28.314,27.526,27.856,3962,0
APT,D,20170406,000000,27.516,28.033,27.516,28.008,587,0
APT,D,20170407,000000,27.534,27.831,27.534,27.655,7955,0
APT,D,20170410,000000,27.67,28.065,27.551,27.59,38959,0
APT,D,20170411,000000,27.607,27.695,27.542,27.622,6841,0
APT,D,20170412,000000,27.622,27.622,27.405,27.405,847,0
APT,D,20170413,000000,27.389,27.389,27.187,27.187,3129,0
APT,D,20170418,000000,27.187,27.332,26.722,26.873,3311,0
APT,D,20170419,000000,26.947,27.687,26.947,27.687,3977,0
APT,D,20170420,000000,27.534,27.573,27.349,27.507,5999,0
APT,D,20170421,000000,27.507,27.507,26.947,27.236,3188,0
APT,D,20170424,000000,27.495,27.823,27.236,27.823,18299,0
APT,D,20170425,000000,27.847,28.153,27.444,28.153,6302,0
APT,D,20170426,000000,28.065,28.458,28.065,28.458,3624,0
APT,D,20170427,000000,28.458,28.458,27.767,28.193,1681,0
APT,D,20170428,000000,27.799,28.258,27.791,28.258,1851,0
APT,D,20170502,000000,28.837,29.754,28.806,29.03,8313,0
APT,D,20170504,000000,29.279,29.763,28.998,28.998,13842,0
APT,D,20170505,000000,29.665,29.665,28.958,29.03,3101,0
APT,D,20170508,000000,28.95,29.036,28.587,28.918,7925,0
APT,D,20170509,000000,29.023,29.023,28.806,28.876,1828,0
APT,D,20170510,000000,28.644,28.95,28.595,28.716,4984,0
APT,D,20170511,000000,28.595,29.023,28.16,28.16,15679,0
APT,D,20170512,000000,28.555,28.716,28.193,28.667,476,0
APT,D,20170515,000000,28.708,28.708,28.234,28.298,582,0
APT,D,20170516,000000,28.298,28.636,28.274,28.274,11764,0
APT,D,20170517,000000,28.274,28.274,27.453,27.461,2267,0
APT,D,20170518,000000,27.421,27.984,26.15,26.995,12293,0
APT,D,20170519,000000,26.833,27.396,26.784,27.389,3639,0
APT,D,20170522,000000,27.389,28.491,27.389,27.687,1204,0
APT,D,20170523,000000,27.687,28.153,27.687,28.153,2806,0
APT,D,20170524,000000,28.015,28.636,28.015,28.314,2642,0
APT,D,20170525,000000,28.322,28.723,28.266,28.716,7650,0
APT,D,20170526,000000,28.716,28.716,27.759,28.314,3109,0
APT,D,20170529,000000,28.546,28.627,28.546,28.555,346,0
APT,D,20170530,000000,28.595,29.303,27.613,29.303,72723,0
APT,D,20170531,000000,29.279,29.279,28.346,29.175,3748,0
APT,D,20170601,000000,28.322,28.876,28.314,28.555,1838,0
APT,D,20170602,000000,28.555,28.578,28.555,28.555,2716,0
APT,D,20170605,000000,28.731,28.731,27.863,28.153,17755,0
APT,D,20170606,000000,28.531,28.555,27.759,28.555,1657,0
APT,D,20170607,000000,28.541,28.546,28.153,28.153,297,0
APT,D,20170608,000000,28.153,28.765,28.153,28.765,6205,0
APT,D,20170609,000000,28.741,28.78,28.555,28.78,452,0
APT,D,20170612,000000,28.78,28.78,28.201,28.434,28185,0
APT,D,20170613,000000,28.474,28.876,28.474,28.876,3635,0
