<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ZWC,D,20071023,000000,267.1,267.49,267.1,267.1,29,0
ZWC,D,20071024,000000,268.54,268.54,267.1,267.1,5,0
ZWC,D,20071025,000000,267.1,271.25,267.1,269.15,291,0
ZWC,D,20071026,000000,268.13,268.13,266.48,267.93,35,0
ZWC,D,20071029,000000,269.15,269.15,267.93,269.15,105,0
ZWC,D,20071030,000000,270.63,270.63,266.86,266.86,120,0
ZWC,D,20071031,000000,266.86,266.86,266.86,266.86,4,0
ZWC,D,20071102,000000,263.54,268.77,262.91,268.77,293,0
ZWC,D,20071105,000000,268.96,268.96,262.91,267.93,82,0
ZWC,D,20071106,000000,263.75,268.13,263.54,268.13,80,0
ZWC,D,20071107,000000,263.75,266.23,262.91,262.91,263,0
ZWC,D,20071108,000000,262.91,262.91,256.66,261.03,381,0
ZWC,D,20071109,000000,260.82,267.1,258.94,261.03,826,0
ZWC,D,20071112,000000,259.16,264.15,258.74,264.15,162,0
ZWC,D,20071113,000000,261.23,263.95,261.23,262.91,43,0
ZWC,D,20071114,000000,263.34,264.15,257.28,260.82,167,0
ZWC,D,20071115,000000,254.98,260.61,254.98,260.61,22,0
ZWC,D,20071116,000000,254.55,258.74,254.55,257.9,48,0
ZWC,D,20071119,000000,255.2,260.42,255.2,260.42,106,0
ZWC,D,20071120,000000,256.66,260,250.59,258.74,150,0
ZWC,D,20071121,000000,254.98,259.79,250.38,256.66,231,0
ZWC,D,20071122,000000,256.66,256.66,252.47,255.4,481,0
ZWC,D,20071123,000000,244.56,256.66,244.56,256.66,132,0
ZWC,D,20071126,000000,256.66,260.61,254.14,260.42,115,0
ZWC,D,20071127,000000,258.74,262.49,258.74,262.07,536,0
ZWC,D,20071128,000000,261.87,261.87,258.74,260.82,109,0
ZWC,D,20071129,000000,260.82,260.82,260.82,260.82,1,0
ZWC,D,20071130,000000,262.07,262.07,254.55,260.61,13,0
ZWC,D,20071203,000000,254.55,262.7,254.55,260.82,62,0
ZWC,D,20071204,000000,253.31,259.57,253.31,259.57,54,0
ZWC,D,20071205,000000,259.57,261.87,256.66,258.74,13,0
ZWC,D,20071206,000000,257.48,258.74,254.78,257.9,82,0
ZWC,D,20071207,000000,254.55,269.15,252.47,269.15,412,0
ZWC,D,20071210,000000,270.01,270.01,260.82,260.82,159,0
ZWC,D,20071211,000000,262.91,262.91,258.74,260.82,51,0
ZWC,D,20071212,000000,257.9,260.82,257.9,260.82,89,0
ZWC,D,20071213,000000,259.57,260.82,258.74,260.82,63,0
ZWC,D,20071214,000000,253.73,260.82,253.73,260.82,30,0
ZWC,D,20071217,000000,253.94,258.74,253.73,258.74,63,0
ZWC,D,20071218,000000,253.73,258.74,253.73,258.74,7,0
ZWC,D,20071219,000000,253.94,258.74,250.38,256.23,159,0
