<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ARH,D,20180809,000000,10.753,10.753,10.38,10.492,2799,0
ARH,D,20180810,000000,10.343,10.418,10.047,10.38,1482,0
ARH,D,20180813,000000,10.38,10.38,10.232,10.232,2068,0
ARH,D,20180814,000000,10.269,10.269,10.232,10.232,1911,0
ARH,D,20180816,000000,10.269,10.269,10.269,10.269,96,0
ARH,D,20180821,000000,10.232,10.232,10.232,10.232,108,0
ARH,D,20180822,000000,10.232,10.269,10.232,10.269,135,0
ARH,D,20180827,000000,9.935,10.269,9.935,10.269,678,0
ARH,D,20180828,000000,9.935,10.047,9.4502,9.674,7106,0
ARH,D,20180829,000000,9.674,9.674,9.674,9.674,1593,0
ARH,D,20180830,000000,9.898,9.898,9.898,9.898,127,0
ARH,D,20180831,000000,9.898,9.898,9.898,9.898,314,0
ARH,D,20180903,000000,9.898,9.898,9.898,9.898,940,0
ARH,D,20180905,000000,9.898,9.898,9.898,9.898,288,0
ARH,D,20180906,000000,9.823,9.898,9.823,9.898,782,0
ARH,D,20180907,000000,9.898,9.898,9.823,9.823,8373,0
ARH,D,20180910,000000,9.823,9.823,9.823,9.823,57121,0
ARH,D,20180911,000000,9.823,9.823,9.823,9.823,27193,0
ARH,D,20180912,000000,9.823,9.823,9.823,9.823,24082,0
ARH,D,20180914,000000,9.898,10.047,9.4502,10.047,4836,0
ARH,D,20180917,000000,9.674,10.047,9.674,10.047,136,0
ARH,D,20180918,000000,10.047,10.047,10.047,10.047,1613,0
ARH,D,20180919,000000,9.823,9.972,9.823,9.972,1869,0
ARH,D,20180920,000000,9.898,9.898,9.823,9.823,8581,0
ARH,D,20180921,000000,9.823,9.823,9.823,9.823,10750,0
ARH,D,20180924,000000,9.823,9.823,9.674,9.674,2131,0
ARH,D,20180925,000000,9.674,9.674,9.637,9.637,6275,0
ARH,D,20180927,000000,9.972,9.972,9.823,9.823,4846,0
ARH,D,20180928,000000,9.823,9.935,9.823,9.935,3495,0
ARH,D,20181001,000000,9.898,9.898,9.861,9.861,578,0
ARH,D,20181002,000000,9.525,9.525,9.3762,9.525,3489,0
ARH,D,20181003,000000,9.6,9.6,9.1525,9.1525,3243,0
ARH,D,20181008,000000,9.2274,9.2274,8.8179,8.9297,9503,0
ARH,D,20181009,000000,8.9297,9.0036,8.8549,8.8549,12659,0
ARH,D,20181010,000000,8.8549,8.8549,8.8549,8.8549,1625,0
ARH,D,20181011,000000,8.781,8.781,8.5575,8.5575,6405,0
ARH,D,20181012,000000,8.5575,8.5575,8.4836,8.4836,3226,0
ARH,D,20181015,000000,8.7441,8.7441,8.5945,8.5945,24739,0
ARH,D,20181016,000000,8.6323,8.6323,8.5575,8.5575,2015,0
ARH,D,20181018,000000,8.7062,8.7062,8.7062,8.7062,135,0
ARH,D,20181019,000000,8.7062,8.7062,8.7062,8.7062,243,0
ARH,D,20181022,000000,8.7062,8.7062,8.7062,8.7062,12,0
ARH,D,20181023,000000,8.7062,8.7062,8.6323,8.6323,402,0
ARH,D,20181024,000000,8.7062,8.7062,8.7062,8.7062,1238,0
ARH,D,20181025,000000,8.6323,8.8549,8.6323,8.8549,437,0
ARH,D,20181026,000000,8.6323,8.6323,8.4458,8.4458,201,0
ARH,D,20181029,000000,8.8179,8.8179,8.8179,8.8179,103,0
ARH,D,20181030,000000,8.781,8.781,8.781,8.781,2779,0
ARH,D,20181031,000000,8.5945,8.5945,8.4836,8.4836,2029,0
