<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ECH,D,19970813,000000,0.20037,0.20037,0.20037,0.20037,5545247,0
ECH,D,19970814,000000,0.20037,0.20037,0.20037,0.20037,1633882,0
ECH,D,19970818,000000,0.19812,0.19812,0.19812,0.19812,3972657,0
ECH,D,19970819,000000,0.2028,0.2028,0.2028,0.2028,2917300,0
ECH,D,19970820,000000,0.21321,0.21321,0.21321,0.21321,2379519,0
ECH,D,19970821,000000,0.20989,0.20989,0.20989,0.20989,6025874,0
ECH,D,19970822,000000,0.20857,0.20857,0.20857,0.20857,2953351,0
ECH,D,19970825,000000,0.20989,0.20989,0.20989,0.20989,2390697,0
ECH,D,19970826,000000,0.20989,0.20989,0.20989,0.20989,2215646,0
ECH,D,19970827,000000,0.21099,0.21099,0.21099,0.21099,1611168,0
ECH,D,19970828,000000,0.21433,0.21433,0.21433,0.21433,1243395,0
ECH,D,19970829,000000,0.21679,0.21679,0.21679,0.21679,4242541,0
ECH,D,19970901,000000,0.21679,0.21679,0.21679,0.21679,821177,0
ECH,D,19970902,000000,0.22144,0.22144,0.22144,0.22144,1262684,0
ECH,D,19970903,000000,0.23321,0.23321,0.23321,0.23321,1937295,0
ECH,D,19970904,000000,0.23321,0.23321,0.23321,0.23321,2027792,0
ECH,D,19970905,000000,0.23073,0.23073,0.23073,0.23073,1495243,0
ECH,D,19970908,000000,0.24472,0.24472,0.24472,0.24472,2281265,0
ECH,D,19970909,000000,0.24472,0.24472,0.24472,0.24472,3399908,0
ECH,D,19970910,000000,0.24694,0.24694,0.24694,0.24694,1621800,0
ECH,D,19970911,000000,0.23763,0.23763,0.23763,0.23763,1627935,0
ECH,D,19970912,000000,0.24251,0.24251,0.24251,0.24251,3011223,0
ECH,D,19970915,000000,0.23652,0.23652,0.23652,0.23652,2366362,0
ECH,D,19970916,000000,0.24006,0.24006,0.24006,0.24006,2433243,0
ECH,D,19970917,000000,0.24694,0.24694,0.24694,0.24694,6139449,0
ECH,D,19970918,000000,0.25184,0.25184,0.25184,0.25184,1716269,0
ECH,D,19970919,000000,0.25184,0.25184,0.25184,0.25184,3756501,0
ECH,D,19970922,000000,0.25184,0.25184,0.25184,0.25184,3523040,0
ECH,D,19970923,000000,0.2494,0.2494,0.2494,0.2494,3419739,0
ECH,D,19970924,000000,0.22498,0.22498,0.22498,0.22498,1604677,0
ECH,D,19970925,000000,0.23073,0.23073,0.23073,0.23073,3091810,0
ECH,D,19970926,000000,0.23073,0.23073,0.23073,0.23073,1496147,0
ECH,D,19970929,000000,0.22144,0.22144,0.22144,0.22144,570227,0
ECH,D,19970930,000000,0.22609,0.22609,0.22609,0.22609,882654,0
ECH,D,19971001,000000,0.22144,0.22144,0.22144,0.22144,1542840,0
ECH,D,19971002,000000,0.2283,0.2283,0.2283,0.2283,2001111,0
ECH,D,19971003,000000,0.22144,0.22144,0.22144,0.22144,1592775,0
ECH,D,19971006,000000,0.22144,0.22144,0.22144,0.22144,1999851,0
ECH,D,19971007,000000,0.22144,0.22144,0.22144,0.22144,2013552,0
ECH,D,19971008,000000,0.22144,0.22144,0.22144,0.22144,3267762,0
ECH,D,19971009,000000,0.22033,0.22033,0.22033,0.22033,2894403,0
ECH,D,19971010,000000,0.21433,0.21433,0.21433,0.21433,1325784,0
ECH,D,19971013,000000,0.21099,0.21099,0.21099,0.21099,3773267,0
ECH,D,19971014,000000,0.22033,0.22033,0.22033,0.22033,4999536,0
ECH,D,19971015,000000,0.22609,0.22609,0.22609,0.22609,2937849,0
ECH,D,19971016,000000,0.22144,0.22144,0.22144,0.22144,954765,0
ECH,D,19971017,000000,0.22033,0.22033,0.22033,0.22033,658564,0
ECH,D,19971020,000000,0.21433,0.21433,0.21433,0.21433,2524288,0
ECH,D,19971021,000000,0.21433,0.21433,0.21433,0.21433,1784053,0
ECH,D,19971022,000000,0.23542,0.23542,0.23542,0.23542,7007498,0
ECH,D,19971023,000000,0.24006,0.24006,0.24006,0.24006,6173881,0
ECH,D,19971024,000000,0.22033,0.22033,0.22033,0.22033,2916397,0
ECH,D,19971027,000000,0.21321,0.21321,0.21321,0.21321,2262519,0
ECH,D,19971028,000000,0.19214,0.19214,0.19214,0.19214,0,0
ECH,D,19971029,000000,0.21099,0.21099,0.21099,0.21099,3442813,0
ECH,D,19971030,000000,0.19812,0.19812,0.19812,0.19812,1695717,0
ECH,D,19971031,000000,0.19701,0.19701,0.19701,0.19701,1786577,0
ECH,D,19971103,000000,0.20989,0.20989,0.20989,0.20989,2213120,0
ECH,D,19971104,000000,0.20746,0.20746,0.20746,0.20746,2349233,0
ECH,D,19971105,000000,0.20503,0.20503,0.20503,0.20503,2127307,0
ECH,D,19971106,000000,0.20037,0.20037,0.20037,0.20037,783140,0
ECH,D,19971107,000000,0.19812,0.19812,0.19812,0.19812,1626126,0
ECH,D,19971112,000000,0.19568,0.19568,0.19568,0.19568,1295855,0
ECH,D,19971113,000000,0.19568,0.19568,0.19568,0.19568,976219,0
ECH,D,19971114,000000,0.20169,0.20169,0.20169,0.20169,1253312,0
ECH,D,19971117,000000,0.21922,0.21922,0.21922,0.21922,2345270,0
ECH,D,19971118,000000,0.2179,0.2179,0.2179,0.2179,4086417,0
ECH,D,19971119,000000,0.20989,0.20989,0.20989,0.20989,2031576,0
ECH,D,19971120,000000,0.21433,0.21433,0.21433,0.21433,1464419,0
ECH,D,19971121,000000,0.21099,0.21099,0.21099,0.21099,1598368,0
ECH,D,19971124,000000,0.2028,0.2028,0.2028,0.2028,1902858,0
ECH,D,19971125,000000,0.19812,0.19812,0.19812,0.19812,994065,0
ECH,D,19971126,000000,0.20503,0.20503,0.20503,0.20503,1210765,0
ECH,D,19971127,000000,0.20037,0.20037,0.20037,0.20037,770158,0
ECH,D,19971128,000000,0.20503,0.20503,0.20503,0.20503,1344712,0
ECH,D,19971201,000000,0.20503,0.20503,0.20503,0.20503,802787,0
ECH,D,19971202,000000,0.20989,0.20989,0.20989,0.20989,2395568,0
ECH,D,19971203,000000,0.20746,0.20746,0.20746,0.20746,915283,0
ECH,D,19971204,000000,0.20503,0.20503,0.20503,0.20503,4282561,0
ECH,D,19971205,000000,0.2028,0.2028,0.2028,0.2028,1603414,0
ECH,D,19971208,000000,0.20037,0.20037,0.20037,0.20037,1602515,0
ECH,D,19971209,000000,0.2028,0.2028,0.2028,0.2028,2238000,0
ECH,D,19971210,000000,0.20503,0.20503,0.20503,0.20503,1744213,0
ECH,D,19971211,000000,0.2028,0.2028,0.2028,0.2028,2289920,0
ECH,D,19971212,000000,0.20037,0.20037,0.20037,0.20037,4021694,0
ECH,D,19971215,000000,0.20391,0.20391,0.20391,0.20391,990282,0
ECH,D,19971216,000000,0.20989,0.20989,0.20989,0.20989,1419349,0
ECH,D,19971217,000000,0.20989,0.20989,0.20989,0.20989,902302,0
ECH,D,19971218,000000,0.2028,0.2028,0.2028,0.2028,1263227,0
ECH,D,19971219,000000,0.18883,0.18883,0.18883,0.18883,1228789,0
ECH,D,19971222,000000,0.17706,0.17706,0.17706,0.17706,951702,0
ECH,D,19971223,000000,0.17241,0.17241,0.17241,0.17241,2364199,0
ECH,D,19971229,000000,0.18171,0.18171,0.18171,0.18171,1221942,0
ECH,D,19971230,000000,0.19568,0.19568,0.19568,0.19568,1554919,0
ECH,D,19971231,000000,0.19568,0.19568,0.19568,0.19568,1643256,0
ECH,D,19980105,000000,0.19701,0.19701,0.19701,0.19701,486578,0
ECH,D,19980106,000000,0.19568,0.19568,0.19568,0.19568,1208241,0
ECH,D,19980107,000000,0.17839,0.17839,0.17839,0.17839,789449,0
ECH,D,19980108,000000,0.18417,0.18417,0.18417,0.18417,817030,0
ECH,D,19980109,000000,0.18171,0.18171,0.18171,0.18171,1010470,0
ECH,D,19980112,000000,0.16661,0.16661,0.16661,0.16661,3816536,0
ECH,D,19980113,000000,0.17484,0.17484,0.17484,0.17484,1185162,0
ECH,D,19980114,000000,0.17595,0.17595,0.17595,0.17595,2234577,0
ECH,D,19980115,000000,0.17373,0.17373,0.17373,0.17373,1197962,0
ECH,D,19980116,000000,0.17484,0.17484,0.17484,0.17484,1314604,0
ECH,D,19980119,000000,0.18171,0.18171,0.18171,0.18171,1435212,0
ECH,D,19980120,000000,0.17241,0.17241,0.17241,0.17241,2298937,0
ECH,D,19980121,000000,0.17241,0.17241,0.17241,0.17241,420956,0
ECH,D,19980122,000000,0.17018,0.17018,0.17018,0.17018,1723483,0
ECH,D,19980123,000000,0.17373,0.17373,0.17373,0.17373,1459191,0
ECH,D,19980126,000000,0.17595,0.17595,0.17595,0.17595,738067,0
ECH,D,19980127,000000,0.17839,0.17839,0.17839,0.17839,1006505,0
ECH,D,19980128,000000,0.18171,0.18171,0.18171,0.18171,2769650,0
ECH,D,19980129,000000,0.18171,0.18171,0.18171,0.18171,1087630,0
ECH,D,19980130,000000,0.18883,0.18883,0.18883,0.18883,2059160,0
ECH,D,19980202,000000,0.19347,0.19347,0.19347,0.19347,2030318,0
ECH,D,19980203,000000,0.19568,0.19568,0.19568,0.19568,1366525,0
ECH,D,19980204,000000,0.19568,0.19568,0.19568,0.19568,1497407,0
ECH,D,19980205,000000,0.19568,0.19568,0.19568,0.19568,2913870,0
ECH,D,19980206,000000,0.19923,0.19923,0.19923,0.19923,1061130,0
ECH,D,19980209,000000,0.20391,0.20391,0.20391,0.20391,910059,0
ECH,D,19980210,000000,0.2028,0.2028,0.2028,0.2028,563376,0
ECH,D,19980211,000000,0.2028,0.2028,0.2028,0.2028,1086913,0
ECH,D,19980212,000000,0.20169,0.20169,0.20169,0.20169,758980,0
ECH,D,19980213,000000,0.20169,0.20169,0.20169,0.20169,1132341,0
ECH,D,19980216,000000,0.2028,0.2028,0.2028,0.2028,729414,0
ECH,D,19980217,000000,0.20503,0.20503,0.20503,0.20503,885178,0
