<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
NVT,D,20000720,000000,3.6897,3.6897,3.6897,3.6897,46671,0
NVT,D,20000721,000000,3.3363,3.3363,3.3363,3.3363,19463,0
NVT,D,20000724,000000,3.4689,3.4689,3.4689,3.4689,43021,0
NVT,D,20000725,000000,3.513,3.513,3.513,3.513,29399,0
NVT,D,20000726,000000,3.6015,3.6015,3.6015,3.6015,24021,0
NVT,D,20000727,000000,3.7118,3.7118,3.7118,3.7118,19481,0
NVT,D,20000728,000000,3.7781,3.7781,3.7781,3.7781,18107,0
NVT,D,20000731,000000,3.7118,3.7118,3.7118,3.7118,12985,0
NVT,D,20000801,000000,3.8002,3.8002,3.8002,3.8002,41464,0
NVT,D,20000802,000000,3.756,3.756,3.756,3.756,5161,0
NVT,D,20000803,000000,3.8443,3.8443,3.8443,3.8443,6698,0
NVT,D,20000804,000000,3.9327,3.9327,3.9327,3.9327,15839,0
NVT,D,20000807,000000,3.8885,3.8885,3.8885,3.8885,5659,0
NVT,D,20000808,000000,3.8443,3.8443,3.8443,3.8443,8505,0
NVT,D,20000809,000000,3.8443,3.8443,3.8443,3.8443,13578,0
NVT,D,20000810,000000,3.8002,3.8002,3.8002,3.8002,11314,0
NVT,D,20000811,000000,3.9327,3.9327,3.9327,3.9327,18107,0
NVT,D,20000814,000000,3.9327,3.9327,3.9327,3.9327,6886,0
NVT,D,20000816,000000,3.9327,3.9327,3.9327,3.9327,5106,0
NVT,D,20000817,000000,3.9327,3.9327,3.9327,3.9327,2714,0
NVT,D,20000818,000000,3.9327,3.9327,3.9327,3.9327,2262,0
NVT,D,20000821,000000,3.8443,3.8443,3.8443,3.8443,6787,0
NVT,D,20000822,000000,3.9327,3.9327,3.9327,3.9327,58837,0
NVT,D,20000823,000000,3.9327,3.9327,3.9327,3.9327,2262,0
NVT,D,20000824,000000,4.0212,4.0212,4.0212,4.0212,18107,0
NVT,D,20000825,000000,4.0434,4.0434,4.0434,4.0434,15839,0
NVT,D,20000828,000000,4.0212,4.0212,4.0212,4.0212,5764,0
NVT,D,20000829,000000,4.0654,4.0654,4.0654,4.0654,6032,0
NVT,D,20000830,000000,4.0654,4.0654,4.0654,4.0654,3396,0
NVT,D,20000831,000000,4.0654,4.0654,4.0654,4.0654,7382,0
NVT,D,20000901,000000,3.6676,3.6676,3.6676,3.6676,4885,0
NVT,D,20000904,000000,3.8443,3.8443,3.8443,3.8443,791,0
NVT,D,20000905,000000,3.8885,3.8885,3.8885,3.8885,4527,0
NVT,D,20000906,000000,3.7781,3.7781,3.7781,3.7781,3960,0
NVT,D,20000907,000000,3.8443,3.8443,3.8443,3.8443,2262,0
NVT,D,20000908,000000,3.977,3.977,3.977,3.977,745,0
NVT,D,20000911,000000,3.9327,3.9327,3.9327,3.9327,4709,0
NVT,D,20000912,000000,3.9327,3.9327,3.9327,3.9327,3871,0
NVT,D,20000913,000000,3.9327,3.9327,3.9327,3.9327,2262,0
NVT,D,20000914,000000,3.9548,3.9548,3.9548,3.9548,9426,0
NVT,D,20000915,000000,3.9548,3.9548,3.9548,3.9548,2262,0
NVT,D,20000918,000000,3.9327,3.9327,3.9327,3.9327,3298,0
NVT,D,20000919,000000,3.8885,3.8885,3.8885,3.8885,6111,0
NVT,D,20000920,000000,3.8885,3.8885,3.8885,3.8885,2369,0
NVT,D,20000921,000000,3.8443,3.8443,3.8443,3.8443,2262,0
NVT,D,20000922,000000,3.7781,3.7781,3.7781,3.7781,12447,0
NVT,D,20000925,000000,3.7781,3.7781,3.7781,3.7781,2262,0
NVT,D,20000926,000000,3.7781,3.7781,3.7781,3.7781,4955,0
NVT,D,20000927,000000,3.756,3.756,3.756,3.756,2262,0
NVT,D,20000928,000000,3.734,3.734,3.734,3.734,6787,0
NVT,D,20000929,000000,3.756,3.756,3.756,3.756,11314,0
NVT,D,20001002,000000,3.734,3.734,3.734,3.734,1132,0
NVT,D,20001003,000000,3.6676,3.6676,3.6676,3.6676,4527,0
NVT,D,20001004,000000,3.6456,3.6456,3.6456,3.6456,3938,0
NVT,D,20001005,000000,3.6235,3.6235,3.6235,3.6235,1384,0
NVT,D,20001006,000000,3.5794,3.5794,3.5794,3.5794,1652,0
NVT,D,20001009,000000,3.5351,3.5351,3.5351,3.5351,5545,0
NVT,D,20001010,000000,3.5351,3.5351,3.5351,3.5351,4189,0
NVT,D,20001011,000000,3.4909,3.4909,3.4909,3.4909,2262,0
NVT,D,20001012,000000,3.3142,3.3142,3.3142,3.3142,5720,0
NVT,D,20001013,000000,3.3142,3.3142,3.3142,3.3142,35631,0
NVT,D,20001016,000000,3.5351,3.5351,3.5351,3.5351,25403,0
NVT,D,20001017,000000,3.8665,3.8665,3.8665,3.8665,1149,0
NVT,D,20001018,000000,3.977,3.977,3.977,3.977,53088,0
NVT,D,20001019,000000,3.977,3.977,3.977,3.977,16467,0
NVT,D,20001020,000000,4.1538,4.1538,4.1538,4.1538,16974,0
NVT,D,20001023,000000,4.1538,4.1538,4.1538,4.1538,6010,0
NVT,D,20001024,000000,4.1538,4.1538,4.1538,4.1538,6756,0
NVT,D,20001025,000000,4.198,4.198,4.198,4.198,6687,0
NVT,D,20001026,000000,4.1538,4.1538,4.1538,4.1538,5545,0
NVT,D,20001027,000000,4.1315,4.1315,4.1315,4.1315,11854,0
NVT,D,20001030,000000,4.0874,4.0874,4.0874,4.0874,2490,0
NVT,D,20001031,000000,4.1095,4.1095,4.1095,4.1095,3963,0
NVT,D,20001102,000000,4.1538,4.1538,4.1538,4.1538,41324,0
NVT,D,20001103,000000,4.3525,4.3525,4.3525,4.3525,23553,0
NVT,D,20001106,000000,4.6398,4.6398,4.6398,4.6398,32555,0
NVT,D,20001107,000000,5.0155,5.0155,5.0155,5.0155,27300,0
NVT,D,20001108,000000,5.17,5.17,5.17,5.17,8543,0
NVT,D,20001109,000000,5.0816,5.0816,5.0816,5.0816,6744,0
